Cluster,900.8136649,904.7187977,909.9188285,913.8137419,917.7042757,921.5904297,925.4722041,929.3495988,933.2226138,937.091249,942.2426166,946.1010326,949.9550689,953.8047255,957.6500024,961.4908996,965.3274171,969.1595549,972.9873131,978.0841777,981.9017166,985.7148757,989.5236552,993.3280549,997.128075,1000.923715,1004.714976,1009.763177,1013.544219,1017.32088,1021.093162,1024.861065,1028.624587,1032.38373,1036.138493,1039.888877,1044.882576,1048.62274,1052.358524,1056.089929,1059.816954,1063.5396,1067.257865,1070.971752,1075.916787,1079.620454,1083.319741,1087.014648,1090.705176,1094.391324,1098.073092,1101.750481,1105.423489,1110.314022,1113.976811,1117.635221,1121.289252,1124.938902,1128.584173,1132.225064,1135.861576,1140.703445,1144.329737,1147.951649,1151.569182,1155.182335,1158.791109,1162.395502,1165.995516,1169.59115,1174.378517,1177.963932,1181.544967,1185.121623,1188.693899,1192.261795,1195.825311,1199.384448,1204.123151,1207.672069,1211.216606,1214.756765,1218.292543,1221.823942,1225.350961,1228.8736,1232.39186,1237.07606,1240.5841,1244.087761,1247.587042,1251.081943,1254.572465,1258.058607,1261.540369,1266.175906,1269.647449,1273.114612,1276.577396,1280.0358,1283.489824,1286.939468,1290.384733,1293.825618,1298.406652,1301.837318,1305.263604,1308.68551,1312.103037,1315.516184,1318.924951,1322.329339,1326.86171,1330.255878,1333.645666,1337.031075,1340.412105,1343.788754,1347.161024,1350.528914,1353.892425,1358.370292,1361.723584,1365.072495,1368.417027,1371.757179,1375.092951,1378.424344,1381.751357,1385.07399,1389.497355,1392.809769,1396.117804,1399.421458,1402.720733,1406.015628,1409.306144,1412.59228,1416.966981,1420.242898,1423.514435,1426.781592,1430.04437,1433.302767,1436.556785,1439.806424,1443.051682,1447.371881,1450.606921,1453.83758,1457.06386,1460.285761,1463.503281,1466.716422,1469.925183,1474.196719,1477.395261,1480.589423,1483.779206,1486.964609,1490.145632,1493.322275,1496.494539,1499.662423,1503.879456,1507.03712,1510.190406,1513.339311,1516.483837,1519.623983,1522.759749,1525.891136,1530.059505,1533.180672,1536.29746,1539.409868,1542.517896,1545.621545,1548.720814,1551.815703,1554.906212,1559.020079,1562.100369,1565.176279,1568.24781,1571.314961,1574.377733,1577.436124,1580.490136,1584.55534,1587.599132,1590.638545,1593.673579,1596.704232,1599.730506,1602.752401,1605.769915,1608.78305,1612.79375,1615.796666,1618.795202,1621.789358,1624.779134,1627.764531,1630.745548,1633.722186,1637.684223,1640.650641,1643.612679,1646.570338,1649.523617,1652.472516,1655.417036,1658.357176,1661.292936,1665.20047,1668.126011,1671.047173,1673.963954,1676.876356,1679.784378,1682.688021,1685.587283,1689.446154,1692.335198,1695.219862,1698.100146,1700.97605
1,1.187994,1.19494,1.198435,1.202782,1.205486,1.200612,1.209069,1.207122,1.212082,1.210841,1.209672,1.213708,1.214263,1.217359,1.215334,1.218367,1.220512,1.224999,1.226793,1.234085,1.238259,1.245896,1.247606,1.2493,1.248472,1.245381,1.242535,1.240034,1.237329,1.238134,1.238464,1.237607,1.236777,1.234707,1.234497,1.234427,1.234371,1.233187,1.231551,1.231892,1.230568,1.229672,1.228247,1.226176,1.224494,1.224541,1.225534,1.223117,1.22166,1.222116,1.223025,1.224568,1.22569,1.223828,1.226733,1.229127,1.227596,1.229891,1.231101,1.238431,1.237464,1.239145,1.240845,1.240902,1.244066,1.243909,1.249449,1.25227,1.257668,1.260997,1.267899,1.271442,1.2787,1.282483,1.286059,1.286471,1.283412,1.282008,1.285384,1.284585,1.287468,1.283708,1.279401,1.277938,1.280572,1.278344,1.278937,1.273427,1.272853,1.270523,1.268233,1.269072,1.267865,1.270872,1.270561,1.273714,1.276863,1.277771,1.277961,1.277228,1.27505,1.274764,1.272266,1.273951,1.273776,1.273711,1.274756,1.273617,1.275506,1.277246,1.275547,1.277871,1.279372,1.281121,1.284744,1.285184,1.290283,1.295626,1.302685,1.310348,1.316168,1.317748,1.318141,1.317238,1.318545,1.321655,1.324271,1.325815,1.326996,1.327209,1.329518,1.33351,1.338629,1.343416,1.349989,1.356505,1.364624,1.374537,1.385514,1.398736,1.41206,1.424732,1.43849,1.453635,1.469352,1.48373,1.499281,1.516925,1.533069,1.547212,1.554395,1.544664,1.527797,1.508254,1.501834,1.503252,1.500013,1.503856,1.509239,1.513,1.513917,1.515689,1.517305,1.515049,1.518971,1.521516,1.525457,1.529583,1.526049,1.532904,1.533581,1.531487,1.53513,1.537588,1.533704,1.537779,1.538247,1.539732,1.547103,1.554897,1.560262,1.563497,1.564746,1.573821,1.579019,1.580944,1.587149,1.589448,1.595566,1.599062,1.604786,1.604914,1.607263,1.606081,1.611848,1.616704,1.6175,1.619316,1.632796,1.629972,1.634833,1.637467,1.643751,1.641722,1.645279,1.65156,1.659389,1.662288,1.671953,1.675945,1.671955,1.67387,1.678008,1.683435,1.693344,1.699648,1.688702,1.710244,1.710349,1.705141,1.70029,1.693565,1.692669,1.669553,1.692549,1.690934,1.667216,1.636359
1,1.185459,1.193081,1.195292,1.20013,1.199061,1.201034,1.201264,1.203814,1.206921,1.207209,1.206375,1.210429,1.208959,1.211226,1.209974,1.213155,1.217606,1.219733,1.218913,1.227553,1.232528,1.240774,1.242652,1.244055,1.243482,1.239324,1.238364,1.233198,1.231423,1.2321,1.229074,1.232601,1.230052,1.230229,1.227397,1.22881,1.228033,1.229264,1.22576,1.226938,1.224179,1.223844,1.22184,1.220807,1.219744,1.219559,1.219772,1.21785,1.217282,1.217746,1.22014,1.218846,1.219436,1.219213,1.220817,1.222156,1.224484,1.22423,1.228155,1.230716,1.234301,1.233819,1.234026,1.238004,1.237526,1.24005,1.241566,1.24544,1.250419,1.255088,1.261012,1.26638,1.27094,1.276809,1.28116,1.279593,1.277275,1.279194,1.279168,1.281947,1.281075,1.279528,1.274073,1.272218,1.273104,1.272877,1.270604,1.269985,1.266817,1.263745,1.262093,1.262015,1.262857,1.263982,1.266531,1.267597,1.271197,1.271932,1.271614,1.272178,1.270164,1.269415,1.267667,1.268482,1.268423,1.268261,1.268769,1.268613,1.269184,1.270841,1.271381,1.272686,1.275796,1.276131,1.278024,1.281158,1.284165,1.291115,1.298608,1.306822,1.312838,1.314407,1.313212,1.310724,1.314983,1.317624,1.321273,1.322064,1.323249,1.324383,1.325851,1.330984,1.332672,1.337871,1.34486,1.352249,1.362071,1.369784,1.383162,1.394938,1.408892,1.424256,1.441343,1.458324,1.474864,1.492818,1.508871,1.528922,1.547953,1.564664,1.575203,1.560097,1.538077,1.521013,1.508793,1.50543,1.502933,1.512386,1.516123,1.519897,1.522611,1.522004,1.519005,1.521166,1.524688,1.530081,1.533619,1.534851,1.534526,1.542266,1.54426,1.545208,1.543097,1.543488,1.549652,1.55473,1.55345,1.553734,1.558591,1.565201,1.573433,1.577788,1.582864,1.589405,1.59082,1.598581,1.597582,1.608626,1.607258,1.614962,1.615286,1.619639,1.619363,1.632961,1.63332,1.644176,1.631945,1.633675,1.640165,1.640702,1.651785,1.650318,1.65449,1.667369,1.669253,1.661602,1.684366,1.68713,1.684084,1.675676,1.685675,1.689923,1.688018,1.703689,1.695026,1.714218,1.707664,1.707772,1.733132,1.71977,1.708834,1.708097,1.70897,1.677106,1.671562,1.680834,1.722489,1.653655
1,1.19644,1.20334,1.216202,1.214141,1.21555,1.216042,1.21784,1.222383,1.222301,1.221419,1.222705,1.228514,1.226184,1.226415,1.224967,1.230867,1.231954,1.235257,1.238641,1.244896,1.249821,1.256899,1.260885,1.259983,1.259935,1.256954,1.255125,1.252396,1.251096,1.249993,1.250343,1.248027,1.248121,1.246982,1.245764,1.246286,1.244942,1.247973,1.244052,1.242163,1.243654,1.240842,1.240658,1.238393,1.235664,1.237227,1.234367,1.234824,1.235425,1.235531,1.233005,1.235852,1.235278,1.238759,1.237276,1.238543,1.239997,1.241114,1.246602,1.250083,1.250024,1.252517,1.252825,1.253628,1.252347,1.256256,1.262419,1.263787,1.270036,1.273061,1.279783,1.285423,1.29211,1.298226,1.299788,1.300691,1.298198,1.299574,1.299308,1.302074,1.302201,1.29852,1.294488,1.293038,1.293726,1.293887,1.29038,1.288837,1.28648,1.283156,1.281634,1.279343,1.280921,1.283442,1.285502,1.287856,1.29019,1.292156,1.292262,1.291128,1.28792,1.288314,1.286807,1.285225,1.286082,1.288375,1.288003,1.287232,1.288654,1.289181,1.290694,1.292562,1.294508,1.295654,1.298516,1.301598,1.305656,1.309776,1.320205,1.330904,1.336081,1.337443,1.336095,1.334094,1.337011,1.340236,1.34185,1.345055,1.344021,1.345171,1.350346,1.353189,1.355878,1.361704,1.368705,1.377753,1.383903,1.394846,1.409167,1.420158,1.435906,1.455053,1.47087,1.488348,1.508473,1.52729,1.546579,1.565993,1.591509,1.608268,1.618826,1.607309,1.584261,1.555492,1.546803,1.540126,1.541914,1.548315,1.55626,1.555849,1.559854,1.55932,1.557103,1.55655,1.565387,1.567665,1.570729,1.571237,1.576338,1.578181,1.583024,1.580515,1.583619,1.586137,1.588741,1.589799,1.590232,1.590923,1.600014,1.610253,1.615834,1.6228,1.627591,1.636225,1.639896,1.644711,1.646128,1.655615,1.656427,1.665768,1.663127,1.664939,1.673102,1.672915,1.680619,1.684586,1.687062,1.68446,1.694293,1.697127,1.700422,1.709205,1.699708,1.725113,1.726421,1.726935,1.738901,1.738218,1.749897,1.744256,1.747641,1.768589,1.752398,1.753163,1.758689,1.769656,1.774137,1.769477,1.779497,1.774492,1.75109,1.750538,1.766,1.778698,1.773284,1.740016,1.710424,1.701759
1,1.191083,1.202834,1.212055,1.213072,1.215112,1.215211,1.220593,1.216466,1.217591,1.22056,1.21793,1.220212,1.22329,1.222474,1.224221,1.22572,1.225842,1.231723,1.233761,1.242792,1.247944,1.254524,1.256359,1.25966,1.256847,1.255153,1.253263,1.249855,1.247705,1.24612,1.245774,1.244829,1.242502,1.244998,1.242762,1.240798,1.241893,1.240365,1.240443,1.239789,1.23963,1.237509,1.238054,1.233451,1.233452,1.231212,1.232757,1.231966,1.23118,1.231722,1.232835,1.232821,1.234988,1.232782,1.236084,1.237453,1.236185,1.238353,1.241818,1.24575,1.247303,1.247853,1.246622,1.251561,1.252018,1.255368,1.259836,1.263241,1.269074,1.270956,1.276508,1.282992,1.288636,1.295046,1.29889,1.29554,1.297128,1.296996,1.2975,1.299363,1.299503,1.297264,1.292489,1.293184,1.291973,1.294504,1.292241,1.287655,1.283104,1.280521,1.28146,1.2794,1.282224,1.282235,1.283239,1.286514,1.287801,1.290471,1.290982,1.289786,1.286963,1.287518,1.285728,1.286598,1.286019,1.284398,1.287293,1.286341,1.287947,1.289181,1.28902,1.291753,1.292946,1.294599,1.296696,1.299916,1.304533,1.309266,1.31846,1.32618,1.334264,1.334967,1.332533,1.333506,1.334376,1.337418,1.342417,1.343992,1.343467,1.34459,1.346772,1.350184,1.354249,1.360302,1.367243,1.373638,1.381936,1.393865,1.406322,1.42006,1.434118,1.447653,1.464784,1.483304,1.499823,1.52007,1.533753,1.556209,1.573739,1.591516,1.600985,1.59119,1.565321,1.545302,1.536919,1.534381,1.530441,1.542024,1.544294,1.54771,1.549541,1.550231,1.549782,1.547694,1.553295,1.558999,1.557965,1.565601,1.564579,1.569637,1.568617,1.571205,1.573446,1.573064,1.577378,1.582253,1.576716,1.578954,1.585529,1.596386,1.601897,1.606164,1.609997,1.618942,1.62408,1.628769,1.629675,1.63791,1.647302,1.650593,1.64996,1.656732,1.654635,1.659148,1.668688,1.673622,1.672266,1.670564,1.681944,1.687505,1.690755,1.691467,1.695254,1.698186,1.719722,1.727817,1.724612,1.732907,1.734518,1.727558,1.725468,1.735218,1.731101,1.744354,1.752874,1.769515,1.768452,1.764455,1.759656,1.764665,1.766826,1.781002,1.765177,1.742785,1.757854,1.764531,1.729778,1.715978
1,1.155265,1.167338,1.167351,1.170288,1.178095,1.175031,1.176369,1.178858,1.179978,1.179143,1.180495,1.184865,1.183235,1.184889,1.183958,1.185928,1.189761,1.188422,1.191564,1.198521,1.203449,1.209365,1.211974,1.211741,1.214278,1.21045,1.20883,1.206654,1.202994,1.201315,1.201215,1.202148,1.203081,1.199535,1.197713,1.198408,1.199132,1.198545,1.195168,1.198155,1.196628,1.194381,1.192792,1.192687,1.189786,1.190885,1.189384,1.189376,1.188463,1.188913,1.18916,1.188161,1.190001,1.191159,1.192066,1.194397,1.194767,1.193982,1.198602,1.203031,1.204607,1.204491,1.204444,1.205006,1.206695,1.210881,1.213025,1.216511,1.221158,1.226566,1.229893,1.23542,1.242031,1.247297,1.249906,1.248775,1.247554,1.245906,1.249509,1.248285,1.248752,1.246539,1.243295,1.241468,1.241809,1.242205,1.240105,1.237607,1.23617,1.233077,1.231739,1.230156,1.230964,1.232415,1.233321,1.235751,1.238146,1.239851,1.240225,1.238981,1.236634,1.235225,1.236125,1.235065,1.236292,1.235359,1.234881,1.236425,1.237784,1.236992,1.238106,1.240636,1.241171,1.242918,1.244974,1.248852,1.250345,1.25448,1.26293,1.271821,1.27529,1.277632,1.276898,1.276656,1.277601,1.280554,1.284175,1.285521,1.287337,1.28773,1.291618,1.296452,1.297535,1.303815,1.309277,1.315935,1.323566,1.334895,1.345544,1.357715,1.369523,1.380754,1.396198,1.408922,1.423201,1.439135,1.451731,1.468671,1.484431,1.49577,1.50714,1.497097,1.47786,1.462934,1.453042,1.452682,1.452198,1.456772,1.463106,1.464328,1.467066,1.469054,1.468863,1.468531,1.473539,1.472545,1.478784,1.479175,1.482395,1.487584,1.485727,1.486203,1.486513,1.4861,1.486032,1.489916,1.489267,1.493018,1.496272,1.500155,1.506586,1.510738,1.51491,1.522015,1.52389,1.528129,1.529363,1.533158,1.539764,1.546737,1.545979,1.549572,1.550104,1.553411,1.557416,1.562523,1.560114,1.555674,1.565065,1.565516,1.57473,1.575362,1.579558,1.583807,1.590784,1.587736,1.606225,1.605337,1.613649,1.610631,1.602248,1.609537,1.613998,1.608591,1.620458,1.625047,1.637206,1.625996,1.632774,1.630835,1.614809,1.616141,1.61341,1.638261,1.617322,1.614958,1.622144,1.603706
1,1.182541,1.191046,1.191117,1.199043,1.19817,1.201034,1.202814,1.206507,1.20661,1.209079,1.20835,1.21146,1.212143,1.214697,1.212931,1.214991,1.219139,1.2221,1.2238,1.230306,1.23443,1.240255,1.24151,1.245634,1.243431,1.243492,1.239948,1.235643,1.232819,1.233593,1.232427,1.234065,1.233942,1.231292,1.231394,1.23035,1.229613,1.231353,1.228736,1.227715,1.227179,1.226456,1.224015,1.22089,1.221888,1.222284,1.217934,1.219505,1.217827,1.218125,1.22057,1.220871,1.222188,1.221778,1.223699,1.224577,1.223397,1.227979,1.231,1.235322,1.235308,1.238047,1.237909,1.239265,1.24134,1.243605,1.246686,1.250642,1.253205,1.257187,1.262554,1.267566,1.273763,1.275809,1.280827,1.282373,1.280178,1.280192,1.281972,1.283123,1.282382,1.281169,1.277565,1.275712,1.27512,1.274596,1.273289,1.271688,1.267446,1.265236,1.264023,1.264433,1.265033,1.265421,1.268454,1.27178,1.272084,1.274738,1.274488,1.273441,1.272319,1.270684,1.269838,1.269949,1.269541,1.269327,1.271063,1.270386,1.271361,1.272007,1.273656,1.27487,1.275831,1.277732,1.280726,1.283625,1.286891,1.290401,1.299184,1.308792,1.315144,1.316536,1.315308,1.31453,1.314983,1.320373,1.322969,1.323668,1.325207,1.326982,1.328946,1.333067,1.337273,1.342187,1.347027,1.354794,1.363673,1.371608,1.385297,1.398119,1.41316,1.427078,1.441405,1.459762,1.474396,1.494142,1.508318,1.526983,1.543361,1.561847,1.56847,1.561024,1.538674,1.520164,1.510135,1.508744,1.506726,1.5108,1.517029,1.521453,1.521762,1.520713,1.523859,1.523363,1.527268,1.532058,1.535436,1.53769,1.539025,1.543357,1.547615,1.548722,1.545746,1.547678,1.55243,1.551311,1.553482,1.550367,1.5627,1.565711,1.574522,1.579236,1.586932,1.591249,1.591094,1.594955,1.603455,1.607983,1.614551,1.622487,1.626,1.624934,1.62517,1.627491,1.633215,1.637538,1.641792,1.63983,1.650087,1.648398,1.662586,1.652034,1.666906,1.669255,1.675592,1.680587,1.679567,1.683175,1.699397,1.68612,1.696914,1.711772,1.696383,1.71204,1.709536,1.71797,1.72844,1.716766,1.729097,1.717297,1.695557,1.707072,1.719447,1.70029,1.669217,1.719986,1.677622,1.63309
1,1.175072,1.181491,1.184302,1.183454,1.188909,1.194448,1.194859,1.19754,1.197905,1.198907,1.198616,1.202167,1.200619,1.203196,1.203043,1.205389,1.207108,1.207988,1.212867,1.219071,1.224985,1.230272,1.232,1.234277,1.235275,1.231973,1.227367,1.224311,1.223104,1.222826,1.220959,1.221553,1.220556,1.22053,1.218882,1.217586,1.217528,1.220766,1.217176,1.216759,1.216387,1.216069,1.21569,1.210928,1.210689,1.209584,1.211749,1.210725,1.208884,1.210171,1.209109,1.208808,1.208936,1.211336,1.213122,1.213423,1.215475,1.216359,1.219291,1.222907,1.22375,1.225434,1.224972,1.227488,1.227652,1.231608,1.234898,1.238648,1.243877,1.249141,1.251922,1.259231,1.264261,1.269582,1.272181,1.271613,1.272164,1.269798,1.272957,1.276163,1.272546,1.271807,1.267775,1.264146,1.266437,1.266721,1.263561,1.263124,1.259557,1.256821,1.254143,1.253241,1.255071,1.256367,1.257824,1.259478,1.263549,1.26405,1.264518,1.263474,1.262502,1.260947,1.260189,1.259178,1.259485,1.260324,1.25997,1.260917,1.261879,1.261983,1.263097,1.265191,1.26668,1.268545,1.270991,1.273406,1.276607,1.281641,1.290216,1.299585,1.306069,1.306867,1.305235,1.303971,1.306386,1.309453,1.312223,1.314772,1.316718,1.315531,1.317838,1.32436,1.325508,1.332171,1.338227,1.344489,1.353522,1.362217,1.37636,1.390476,1.402794,1.417495,1.434619,1.450952,1.46944,1.485482,1.501144,1.51914,1.538998,1.553959,1.563234,1.553396,1.532689,1.51407,1.501259,1.497661,1.49697,1.504514,1.506944,1.510925,1.513236,1.514544,1.514869,1.514664,1.521281,1.521516,1.525295,1.527969,1.530627,1.532595,1.535941,1.534891,1.534025,1.535551,1.537218,1.542008,1.540924,1.542861,1.5481,1.556725,1.565469,1.568987,1.570774,1.57959,1.581078,1.584924,1.585388,1.592662,1.597096,1.602496,1.602977,1.607698,1.605318,1.608701,1.611747,1.618107,1.621563,1.622944,1.630755,1.625411,1.631815,1.63619,1.639701,1.640087,1.658597,1.652004,1.659311,1.662451,1.669807,1.673171,1.660978,1.667235,1.663461,1.678828,1.67849,1.695097,1.706245,1.698825,1.704763,1.680441,1.707398,1.686283,1.679649,1.683932,1.657354,1.659724,1.629264,1.665191
1,1.168817,1.177536,1.177646,1.17963,1.183762,1.182338,1.188913,1.187902,1.187435,1.188747,1.187029,1.191525,1.191016,1.18922,1.192284,1.19454,1.195596,1.198011,1.201022,1.209178,1.213624,1.221507,1.2209,1.223688,1.224421,1.222879,1.220356,1.213544,1.213586,1.211677,1.212518,1.211421,1.209779,1.210612,1.207946,1.207784,1.208637,1.209788,1.207468,1.207144,1.20516,1.205941,1.204074,1.200761,1.202296,1.200403,1.199558,1.19988,1.198712,1.199522,1.197849,1.198652,1.19895,1.201673,1.202074,1.203176,1.204123,1.207029,1.208934,1.211953,1.21473,1.216421,1.217336,1.218471,1.218558,1.223231,1.227907,1.230996,1.235567,1.240991,1.247155,1.252821,1.259468,1.264278,1.270445,1.26799,1.266597,1.265518,1.270439,1.271407,1.27036,1.265651,1.264529,1.261028,1.261989,1.262631,1.260689,1.257075,1.253411,1.251998,1.249906,1.248354,1.250642,1.250899,1.253367,1.256545,1.257181,1.260031,1.259995,1.258923,1.257199,1.255539,1.254876,1.254559,1.253654,1.255259,1.255221,1.255861,1.256305,1.257073,1.258022,1.259241,1.262205,1.263579,1.267853,1.269475,1.272792,1.277806,1.286814,1.297016,1.304386,1.306615,1.303758,1.303343,1.304563,1.30885,1.311472,1.314658,1.313604,1.315237,1.319211,1.321917,1.325476,1.333966,1.339269,1.346225,1.358082,1.366227,1.379998,1.395625,1.410425,1.426062,1.441735,1.458924,1.476761,1.494421,1.510752,1.531326,1.547769,1.565131,1.577066,1.563212,1.541855,1.523696,1.513496,1.512156,1.506897,1.515676,1.5209,1.522348,1.52566,1.525795,1.525402,1.523731,1.531234,1.531597,1.537759,1.536157,1.538827,1.546908,1.545715,1.543653,1.543068,1.547709,1.547535,1.55128,1.546798,1.552128,1.558987,1.564183,1.571542,1.573401,1.580493,1.585855,1.589064,1.591758,1.594674,1.59954,1.602233,1.616055,1.611773,1.61417,1.613729,1.614529,1.621016,1.631268,1.625231,1.628332,1.631163,1.640153,1.638744,1.642484,1.647503,1.656857,1.661825,1.651634,1.668438,1.667953,1.673074,1.678376,1.663043,1.674827,1.674821,1.681964,1.691445,1.693314,1.68796,1.68783,1.698526,1.689135,1.680985,1.695555,1.668541,1.668999,1.674933,1.645688,1.698686,1.669302
1,1.172999,1.195188,1.188466,1.188874,1.196535,1.192248,1.195342,1.197272,1.200716,1.200233,1.200089,1.202142,1.202919,1.204705,1.203882,1.20711,1.207646,1.211642,1.214774,1.222207,1.22934,1.235447,1.235932,1.23985,1.237977,1.237296,1.233124,1.229259,1.227704,1.225722,1.226679,1.22479,1.224836,1.22459,1.221675,1.223665,1.221722,1.223543,1.220579,1.220619,1.218729,1.220458,1.217064,1.213788,1.21631,1.216208,1.212842,1.212516,1.212051,1.2103,1.212782,1.211789,1.212332,1.211915,1.21524,1.216395,1.216494,1.216877,1.221457,1.225698,1.228853,1.227108,1.22861,1.230201,1.230754,1.234746,1.239421,1.243164,1.249279,1.251296,1.259768,1.262825,1.269195,1.276564,1.278531,1.279645,1.277837,1.277675,1.280567,1.280379,1.281369,1.277861,1.275014,1.272819,1.274371,1.272261,1.272026,1.268448,1.265834,1.262343,1.261401,1.261358,1.262179,1.263982,1.265706,1.268764,1.269013,1.271545,1.271321,1.270052,1.268588,1.267182,1.266428,1.266177,1.26641,1.26702,1.266179,1.267511,1.269244,1.269062,1.270112,1.272376,1.273797,1.275063,1.27771,1.28134,1.28499,1.289076,1.297968,1.308595,1.314822,1.316482,1.314558,1.315394,1.315397,1.318226,1.321544,1.323972,1.324809,1.324773,1.329952,1.331898,1.336742,1.341402,1.348289,1.356691,1.364728,1.373935,1.389414,1.404988,1.417139,1.431909,1.450143,1.468446,1.483479,1.501982,1.518801,1.539291,1.559854,1.577332,1.587772,1.576269,1.551165,1.531795,1.518873,1.516466,1.518961,1.522305,1.529215,1.5324,1.535602,1.533665,1.531656,1.532884,1.538893,1.541695,1.543537,1.547891,1.549437,1.553008,1.555298,1.554513,1.555893,1.559314,1.560273,1.561041,1.563121,1.563272,1.572736,1.574434,1.582942,1.586882,1.589264,1.596477,1.603152,1.607861,1.613737,1.620986,1.618379,1.632744,1.633873,1.635674,1.631357,1.639126,1.638139,1.6503,1.645125,1.65288,1.652772,1.666539,1.661533,1.668203,1.671931,1.682467,1.680792,1.685606,1.699778,1.688168,1.70484,1.704423,1.710555,1.713652,1.709616,1.716447,1.723107,1.730585,1.743893,1.725523,1.719471,1.736282,1.718651,1.733235,1.705613,1.715742,1.679015,1.66012,1.667216,1.675243
